date,product_name,category,quantity_sold,price
2025-11-08,Epson Home Cinema,Projector,26,1815.0
2025-11-08,ViewSonic,Projector,22,1754.0
2025-11-08,Optoma,Projector,6,1106.0
2025-11-09,iPhone Base,Smartphone,16,2479.0
2025-11-09,iPhone Pro,Smartphone,15,180.0
2025-11-09,iPhone Ultra,Smartphone,15,2272.0
2025-11-09,Galaxy Base,Smartphone,22,899.0
2025-11-09,Galaxy Pro,Smartphone,24,1257.0
2025-11-09,Galaxy Ultra,Smartphone,18,2415.0
2025-11-09,Pixel Base,Smartphone,7,2405.0
2025-11-09,Pixel Pro,Smartphone,22,375.0
2025-11-09,Pixel Ultra,Smartphone,7,448.0
2025-11-09,OnePlus Base,Smartphone,7,2234.0
2025-11-09,OnePlus Pro,Smartphone,15,1752.0
2025-11-09,OnePlus Ultra,Smartphone,38,581.0
2025-11-09,Redmi Base,Smartphone,7,2329.0
2025-11-09,Redmi Pro,Smartphone,31,2226.0
2025-11-09,Redmi Ultra,Smartphone,6,948.0
2025-11-09,MacBook Base,Laptop,9,499.0
2025-11-09,MacBook Pro,Laptop,14,2361.0
2025-11-09,MacBook Ultra,Laptop,24,1425.0
2025-11-09,XPS Base,Laptop,26,962.0
2025-11-09,XPS Pro,Laptop,8,724.0
2025-11-09,XPS Ultra,Laptop,11,1507.0
2025-11-09,ThinkPad Base,Laptop,33,238.0
2025-11-09,ThinkPad Pro,Laptop,14,128.0
2025-11-09,ThinkPad Ultra,Laptop,11,1815.0
2025-11-09,ZenBook Base,Laptop,10,1191.0
2025-11-09,ZenBook Pro,Laptop,23,1075.0
2025-11-09,ZenBook Ultra,Laptop,6,406.0
2025-11-09,Razer Blade Base,Laptop,10,1065.0
2025-11-09,Razer Blade Pro,Laptop,19,377.0
2025-11-09,Razer Blade Ultra,Laptop,11,612.0
2025-11-09,iPad Base,Tablet,27,2459.0
2025-11-09,iPad Pro,Tablet,24,1815.0
2025-11-09,iPad Ultra,Tablet,27,1135.0
2025-11-09,Galaxy Tab Base,Tablet,8,799.0
2025-11-09,Galaxy Tab Pro,Tablet,19,912.0
2025-11-09,Galaxy Tab Ultra,Tablet,11,743.0
2025-11-09,Surface Pro Base,Tablet,20,1203.0
2025-11-09,Surface Pro Pro,Tablet,22,202.0
2025-11-09,Surface Pro Ultra,Tablet,22,2128.0
2025-11-09,Lenovo Tab Base,Tablet,3,132.0
2025-11-09,Lenovo Tab Pro,Tablet,5,350.0
2025-11-09,Lenovo Tab Ultra,Tablet,8,2005.0
2025-11-09,Sony,Headphones,27,2107.0
2025-11-09,Bose,Headphones,36,1868.0
2025-11-09,AirPods,Headphones,20,419.0
2025-11-09,Sennheiser,Headphones,13,1540.0
2025-11-09,JBL,Headphones,6,2046.0
2025-11-09,Apple Watch,Smartwatch,15,421.0
2025-11-09,Galaxy Watch,Smartwatch,11,600.0
2025-11-09,Garmin,Smartwatch,8,1820.0
2025-11-09,Fitbit,Smartwatch,29,227.0
2025-11-09,Anker,Charger,37,696.0
2025-11-09,Belkin,Charger,86,1371.0
2025-11-09,Samsung 45W,Charger,52,2015.0
2025-11-09,Apple 20W,Charger,65,244.0
2025-11-09,Silicone Case,Accessory,57,485.0
2025-11-09,USB-C Cable,Accessory,85,968.0
2025-11-09,Screen Protector,Accessory,61,1390.0
2025-11-09,Power Bank,Accessory,60,1986.0
2025-11-09,Sony Alpha,Camera,31,387.0
2025-11-09,Canon EOS,Camera,13,2001.0
2025-11-09,Fujifilm X,Camera,35,2204.0
2025-11-09,Nikon Z,Camera,36,550.0
2025-11-09,Samsung QLED,TV,26,1038.0
2025-11-09,LG OLED,TV,12,2437.0
2025-11-09,Sony Bravia,TV,14,644.0
2025-11-09,TCL MiniLED,TV,7,661.0
2025-11-09,PlayStation 5,Gaming Console,14,227.0
2025-11-09,Xbox Series X,Gaming Console,27,1956.0
2025-11-09,Nintendo Switch,Gaming Console,4,991.0
2025-11-09,DJI Mavic,Drone,10,935.0
2025-11-09,DJI Mini,Drone,21,400.0
2025-11-09,Autel Robotics,Drone,10,1319.0
2025-11-09,Ryze Tello,Drone,28,1041.0
2025-11-09,Meta Quest,VR Headset,8,2148.0
2025-11-09,PlayStation VR,VR Headset,19,1417.0
2025-11-09,Valve Index,VR Headset,18,407.0
2025-11-09,HP Reverb,VR Headset,26,2044.0
2025-11-09,Marshall Emberton,Speaker,22,1425.0
2025-11-09,Sonos One,Speaker,12,633.0
2025-11-09,JBL Boombox,Speaker,22,1673.0
2025-11-09,Bose SoundLink,Speaker,25,2037.0
2025-11-09,BenQ 4K,Projector,45,1009.0
2025-11-09,Epson Home Cinema,Projector,17,528.0
2025-11-09,ViewSonic,Projector,20,2353.0
2025-11-09,Optoma,Projector,5,373.0
2025-11-10,iPhone Base,Smartphone,12,813.0
2025-11-10,iPhone Pro,Smartphone,19,610.0
2025-11-10,iPhone Ultra,Smartphone,16,1671.0
2025-11-10,Galaxy Base,Smartphone,9,432.0
2025-11-10,Galaxy Pro,Smartphone,25,1035.0
2025-11-10,Galaxy Ultra,Smartphone,6,880.0
2025-11-10,Pixel Base,Smartphone,7,720.0
2025-11-10,Pixel Pro,Smartphone,18,2432.0
2025-11-10,Pixel Ultra,Smartphone,10,2313.0
2025-11-10,OnePlus Base,Smartphone,6,452.0
2025-11-10,OnePlus Pro,Smartphone,17,972.0
2025-11-10,OnePlus Ultra,Smartphone,16,1581.0
2025-11-10,Redmi Base,Smartphone,6,590.0
2025-11-10,Redmi Pro,Smartphone,21,853.0
2025-11-10,Redmi Ultra,Smartphone,4,192.0
2025-11-10,MacBook Base,Laptop,5,1046.0
2025-11-10,MacBook Pro,Laptop,9,494.0
2025-11-10,MacBook Ultra,Laptop,13,1572.0
2025-11-10,XPS Base,Laptop,20,1028.0
2025-11-10,XPS Pro,Laptop,7,1800.0
2025-11-10,XPS Ultra,Laptop,9,816.0
2025-11-10,ThinkPad Base,Laptop,21,2273.0
2025-11-10,ThinkPad Pro,Laptop,9,2208.0
2025-11-10,ThinkPad Ultra,Laptop,11,2379.0
2025-11-10,ZenBook Base,Laptop,8,1854.0
2025-11-10,ZenBook Pro,Laptop,20,2325.0
2025-11-10,ZenBook Ultra,Laptop,4,2428.0
2025-11-10,Razer Blade Base,Laptop,6,461.0
2025-11-10,Razer Blade Pro,Laptop,25,915.0
2025-11-10,Razer Blade Ultra,Laptop,4,1485.0
2025-11-10,iPad Base,Tablet,29,2474.0
2025-11-10,iPad Pro,Tablet,9,2185.0
2025-11-10,iPad Ultra,Tablet,22,2082.0
2025-11-10,Galaxy Tab Base,Tablet,8,1540.0
2025-11-10,Galaxy Tab Pro,Tablet,12,1660.0
2025-11-10,Galaxy Tab Ultra,Tablet,9,2111.0
2025-11-10,Surface Pro Base,Tablet,11,1314.0
2025-11-10,Surface Pro Pro,Tablet,12,1105.0
2025-11-10,Surface Pro Ultra,Tablet,11,1733.0
2025-11-10,Lenovo Tab Base,Tablet,3,2309.0
2025-11-10,Lenovo Tab Pro,Tablet,2,575.0
2025-11-10,Lenovo Tab Ultra,Tablet,12,973.0
2025-11-10,Sony,Headphones,23,2440.0
2025-11-10,Bose,Headphones,17,1039.0
2025-11-10,AirPods,Headphones,24,838.0
2025-11-10,Sennheiser,Headphones,6,1479.0
2025-11-10,JBL,Headphones,6,719.0
2025-11-10,Apple Watch,Smartwatch,7,1516.0
2025-11-10,Galaxy Watch,Smartwatch,3,2023.0
2025-11-10,Garmin,Smartwatch,3,540.0
2025-11-10,Fitbit,Smartwatch,21,802.0
2025-11-10,Anker,Charger,72,314.0
2025-11-10,Belkin,Charger,60,1061.0
2025-11-10,Samsung 45W,Charger,41,2269.0
2025-11-10,Apple 20W,Charger,31,1688.0
2025-11-10,Silicone Case,Accessory,65,2032.0
2025-11-10,USB-C Cable,Accessory,48,1936.0
2025-11-10,Screen Protector,Accessory,62,165.0
2025-11-10,Power Bank,Accessory,51,810.0
2025-11-10,Sony Alpha,Camera,29,855.0
2025-11-10,Canon EOS,Camera,14,1110.0
2025-11-10,Fujifilm X,Camera,21,964.0
2025-11-10,Nikon Z,Camera,14,663.0
2025-11-10,Samsung QLED,TV,25,2274.0
2025-11-10,LG OLED,TV,6,2098.0
2025-11-10,Sony Bravia,TV,14,1799.0
2025-11-10,TCL MiniLED,TV,4,1793.0
2025-11-10,PlayStation 5,Gaming Console,8,345.0
2025-11-10,Xbox Series X,Gaming Console,15,2234.0
2025-11-10,Nintendo Switch,Gaming Console,5,2062.0
2025-11-10,DJI Mavic,Drone,9,1193.0
2025-11-10,DJI Mini,Drone,22,2295.0
2025-11-10,Autel Robotics,Drone,4,1761.0
2025-11-10,Ryze Tello,Drone,20,481.0
2025-11-10,Meta Quest,VR Headset,4,1649.0
2025-11-10,PlayStation VR,VR Headset,16,257.0
2025-11-10,Valve Index,VR Headset,17,1015.0
2025-11-10,HP Reverb,VR Headset,13,1343.0
2025-11-10,Marshall Emberton,Speaker,8,702.0
2025-11-10,Sonos One,Speaker,5,669.0
2025-11-10,JBL Boombox,Speaker,12,1808.0
2025-11-10,Bose SoundLink,Speaker,20,271.0
2025-11-10,BenQ 4K,Projector,25,1655.0
2025-11-10,Epson Home Cinema,Projector,19,2179.0
2025-11-10,ViewSonic,Projector,16,818.0
2025-11-10,Optoma,Projector,2,1816.0
2025-11-11,iPhone Base,Smartphone,13,1305.0
2025-11-11,iPhone Pro,Smartphone,18,271.0
2025-11-11,iPhone Ultra,Smartphone,12,751.0
2025-11-11,Galaxy Base,Smartphone,15,2104.0
2025-11-11,Galaxy Pro,Smartphone,24,1689.0
2025-11-11,Galaxy Ultra,Smartphone,9,400.0
2025-11-11,Pixel Base,Smartphone,8,2268.0
2025-11-11,Pixel Pro,Smartphone,12,1436.0
2025-11-11,Pixel Ultra,Smartphone,10,425.0
2025-11-11,OnePlus Base,Smartphone,6,1736.0
2025-11-11,OnePlus Pro,Smartphone,12,2386.0
2025-11-11,OnePlus Ultra,Smartphone,14,498.0
2025-11-11,Redmi Base,Smartphone,7,323.0
2025-11-11,Redmi Pro,Smartphone,25,507.0
2025-11-11,Redmi Ultra,Smartphone,8,757.0
2025-11-11,MacBook Base,Laptop,4,831.0
2025-11-11,MacBook Pro,Laptop,7,1677.0
2025-11-11,MacBook Ultra,Laptop,15,1694.0
2025-11-11,XPS Base,Laptop,17,2028.0
2025-11-11,XPS Pro,Laptop,4,2423.0
2025-11-11,XPS Ultra,Laptop,7,1723.0
2025-11-11,ThinkPad Base,Laptop,27,2285.0
2025-11-11,ThinkPad Pro,Laptop,11,999.0
2025-11-11,ThinkPad Ultra,Laptop,9,854.0
2025-11-11,ZenBook Base,Laptop,7,1626.0
2025-11-11,ZenBook Pro,Laptop,9,988.0
2025-11-11,ZenBook Ultra,Laptop,5,2059.0
2025-11-11,Razer Blade Base,Laptop,10,1994.0
2025-11-11,Razer Blade Pro,Laptop,36,2182.0
2025-11-11,Razer Blade Ultra,Laptop,7,390.0
2025-11-11,iPad Base,Tablet,23,1326.0
2025-11-11,iPad Pro,Tablet,11,313.0
2025-11-11,iPad Ultra,Tablet,10,1724.0
2025-11-11,Galaxy Tab Base,Tablet,10,2176.0
2025-11-11,Galaxy Tab Pro,Tablet,17,2309.0
2025-11-11,Galaxy Tab Ultra,Tablet,10,1834.0
2025-11-11,Surface Pro Base,Tablet,14,1651.0
2025-11-11,Surface Pro Pro,Tablet,18,1427.0
2025-11-11,Surface Pro Ultra,Tablet,15,982.0
2025-11-11,Lenovo Tab Base,Tablet,1,1843.0
2025-11-11,Lenovo Tab Pro,Tablet,5,197.0
2025-11-11,Lenovo Tab Ultra,Tablet,8,1514.0
2025-11-11,Sony,Headphones,18,1368.0
2025-11-11,Bose,Headphones,22,2206.0
2025-11-11,AirPods,Headphones,16,195.0
2025-11-11,Sennheiser,Headphones,6,561.0
2025-11-11,JBL,Headphones,6,363.0
2025-11-11,Apple Watch,Smartwatch,8,380.0
2025-11-11,Galaxy Watch,Smartwatch,6,1725.0
2025-11-11,Garmin,Smartwatch,3,905.0
2025-11-11,Fitbit,Smartwatch,22,770.0
2025-11-11,Anker,Charger,42,528.0
2025-11-11,Belkin,Charger,47,1373.0
2025-11-11,Samsung 45W,Charger,41,1662.0
2025-11-11,Apple 20W,Charger,38,1128.0
2025-11-11,Silicone Case,Accessory,39,1931.0
2025-11-11,USB-C Cable,Accessory,52,202.0
2025-11-11,Screen Protector,Accessory,41,651.0
2025-11-11,Power Bank,Accessory,57,1144.0
2025-11-11,Sony Alpha,Camera,29,1888.0
2025-11-11,Canon EOS,Camera,9,1633.0
2025-11-11,Fujifilm X,Camera,17,2374.0
2025-11-11,Nikon Z,Camera,20,920.0
2025-11-11,Samsung QLED,TV,13,1068.0
2025-11-11,LG OLED,TV,4,918.0
2025-11-11,Sony Bravia,TV,8,2087.0
2025-11-11,TCL MiniLED,TV,4,657.0
2025-11-11,PlayStation 5,Gaming Console,11,326.0
2025-11-11,Xbox Series X,Gaming Console,18,2349.0
2025-11-11,Nintendo Switch,Gaming Console,10,1834.0
2025-11-11,DJI Mavic,Drone,6,1846.0
2025-11-11,DJI Mini,Drone,16,2232.0
2025-11-11,Autel Robotics,Drone,7,2090.0
2025-11-11,Ryze Tello,Drone,15,2294.0
2025-11-11,Meta Quest,VR Headset,4,1032.0
2025-11-11,PlayStation VR,VR Headset,14,277.0
2025-11-11,Valve Index,VR Headset,12,1521.0
2025-11-11,HP Reverb,VR Headset,13,851.0
2025-11-11,Marshall Emberton,Speaker,10,1078.0
2025-11-11,Sonos One,Speaker,5,1969.0
2025-11-11,JBL Boombox,Speaker,6,770.0
2025-11-11,Bose SoundLink,Speaker,19,1677.0
2025-11-11,BenQ 4K,Projector,16,1399.0
2025-11-11,Epson Home Cinema,Projector,15,1284.0
2025-11-11,ViewSonic,Projector,16,1958.0
2025-11-11,Optoma,Projector,4,1402.0
2025-11-12,iPhone Base,Smartphone,10,1354.0
2025-11-12,iPhone Pro,Smartphone,25,2031.0
2025-11-12,iPhone Ultra,Smartphone,14,1676.0
2025-11-12,Galaxy Base,Smartphone,20,1177.0
2025-11-12,Galaxy Pro,Smartphone,12,1714.0
2025-11-12,Galaxy Ultra,Smartphone,10,982.0
2025-11-12,Pixel Base,Smartphone,11,2157.0
2025-11-12,Pixel Pro,Smartphone,16,422.0
2025-11-12,Pixel Ultra,Smartphone,6,190.0
2025-11-12,OnePlus Base,Smartphone,5,1430.0
2025-11-12,OnePlus Pro,Smartphone,11,322.0
2025-11-12,OnePlus Ultra,Smartphone,22,1119.0
2025-11-12,Redmi Base,Smartphone,6,1101.0
2025-11-12,Redmi Pro,Smartphone,25,181.0
2025-11-12,Redmi Ultra,Smartphone,8,635.0
2025-11-12,MacBook Base,Laptop,7,381.0
2025-11-12,MacBook Pro,Laptop,10,1337.0
2025-11-12,MacBook Ultra,Laptop,14,1177.0
2025-11-12,XPS Base,Laptop,9,1429.0
2025-11-12,XPS Pro,Laptop,5,2447.0
2025-11-12,XPS Ultra,Laptop,7,1641.0
2025-11-12,ThinkPad Base,Laptop,10,753.0
2025-11-12,ThinkPad Pro,Laptop,7,2371.0
2025-11-12,ThinkPad Ultra,Laptop,10,244.0
2025-11-12,ZenBook Base,Laptop,6,384.0
2025-11-12,ZenBook Pro,Laptop,17,2073.0
2025-11-12,ZenBook Ultra,Laptop,2,269.0
2025-11-12,Razer Blade Base,Laptop,9,1742.0
2025-11-12,Razer Blade Pro,Laptop,27,584.0
2025-11-12,Razer Blade Ultra,Laptop,7,2149.0
2025-11-12,iPad Base,Tablet,14,240.0
2025-11-12,iPad Pro,Tablet,15,2181.0
2025-11-12,iPad Ultra,Tablet,15,1805.0
2025-11-12,Galaxy Tab Base,Tablet,6,2294.0
2025-11-12,Galaxy Tab Pro,Tablet,10,2398.0
2025-11-12,Galaxy Tab Ultra,Tablet,6,1178.0
2025-11-12,Surface Pro Base,Tablet,13,980.0
2025-11-12,Surface Pro Pro,Tablet,19,1835.0
2025-11-12,Surface Pro Ultra,Tablet,10,1028.0
2025-11-12,Lenovo Tab Base,Tablet,3,1443.0
2025-11-12,Lenovo Tab Pro,Tablet,4,1747.0
2025-11-12,Lenovo Tab Ultra,Tablet,9,925.0
2025-11-12,Sony,Headphones,28,677.0
2025-11-12,Bose,Headphones,28,518.0
2025-11-12,AirPods,Headphones,17,2172.0
2025-11-12,Sennheiser,Headphones,7,2279.0
2025-11-12,JBL,Headphones,3,1517.0
2025-11-12,Apple Watch,Smartwatch,12,1252.0
2025-11-12,Galaxy Watch,Smartwatch,5,1373.0
2025-11-12,Garmin,Smartwatch,6,1902.0
2025-11-12,Fitbit,Smartwatch,25,961.0
2025-11-12,Anker,Charger,89,375.0
2025-11-12,Belkin,Charger,64,225.0
2025-11-12,Samsung 45W,Charger,25,674.0
2025-11-12,Apple 20W,Charger,54,1075.0
2025-11-12,Silicone Case,Accessory,47,419.0
2025-11-12,USB-C Cable,Accessory,36,2086.0
2025-11-12,Screen Protector,Accessory,57,1607.0
2025-11-12,Power Bank,Accessory,26,1020.0
2025-11-12,Sony Alpha,Camera,22,248.0
2025-11-12,Canon EOS,Camera,11,810.0
2025-11-12,Fujifilm X,Camera,16,1853.0
2025-11-12,Nikon Z,Camera,28,635.0
2025-11-12,Samsung QLED,TV,21,346.0
2025-11-12,LG OLED,TV,7,1955.0
2025-11-12,Sony Bravia,TV,5,1143.0
2025-11-12,TCL MiniLED,TV,4,407.0
2025-11-12,PlayStation 5,Gaming Console,10,2210.0
2025-11-12,Xbox Series X,Gaming Console,26,1681.0
2025-11-12,Nintendo Switch,Gaming Console,7,270.0
2025-11-12,DJI Mavic,Drone,6,1700.0
2025-11-12,DJI Mini,Drone,31,556.0
2025-11-12,Autel Robotics,Drone,7,1958.0
2025-11-12,Ryze Tello,Drone,20,2025.0
2025-11-12,Meta Quest,VR Headset,6,853.0
2025-11-12,PlayStation VR,VR Headset,16,1027.0
2025-11-12,Valve Index,VR Headset,11,1974.0
2025-11-12,HP Reverb,VR Headset,14,491.0
2025-11-12,Marshall Emberton,Speaker,11,1946.0
2025-11-12,Sonos One,Speaker,7,773.0
2025-11-12,JBL Boombox,Speaker,11,345.0
2025-11-12,Bose SoundLink,Speaker,16,1330.0
2025-11-12,BenQ 4K,Projector,33,1588.0
2025-11-12,Epson Home Cinema,Projector,20,2294.0
2025-11-12,ViewSonic,Projector,3,2084.0
2025-11-12,Optoma,Projector,6,1002.0
2025-11-13,iPhone Base,Smartphone,10,2068.0
2025-11-13,iPhone Pro,Smartphone,19,1013.0
2025-11-13,iPhone Ultra,Smartphone,13,448.0
2025-11-13,Galaxy Base,Smartphone,12,1191.0
2025-11-13,Galaxy Pro,Smartphone,18,1221.0
2025-11-13,Galaxy Ultra,Smartphone,8,1042.0
2025-11-13,Pixel Base,Smartphone,6,1318.0
2025-11-13,Pixel Pro,Smartphone,10,243.0
2025-11-13,Pixel Ultra,Smartphone,8,1774.0
2025-11-13,OnePlus Base,Smartphone,6,2379.0
2025-11-13,OnePlus Pro,Smartphone,18,202.0
2025-11-13,OnePlus Ultra,Smartphone,18,2293.0
2025-11-13,Redmi Base,Smartphone,5,752.0
2025-11-13,Redmi Pro,Smartphone,26,2402.0
2025-11-13,Redmi Ultra,Smartphone,5,2238.0
2025-11-13,MacBook Base,Laptop,5,2298.0
2025-11-13,MacBook Pro,Laptop,6,1203.0
2025-11-13,MacBook Ultra,Laptop,14,1661.0
2025-11-13,XPS Base,Laptop,13,2461.0
2025-11-13,XPS Pro,Laptop,7,842.0
2025-11-13,XPS Ultra,Laptop,8,1932.0
2025-11-13,ThinkPad Base,Laptop,24,1621.0
2025-11-13,ThinkPad Pro,Laptop,14,1914.0
2025-11-13,ThinkPad Ultra,Laptop,5,560.0
2025-11-13,ZenBook Base,Laptop,5,398.0
2025-11-13,ZenBook Pro,Laptop,10,1237.0
2025-11-13,ZenBook Ultra,Laptop,2,574.0
2025-11-13,Razer Blade Base,Laptop,6,1992.0
2025-11-13,Razer Blade Pro,Laptop,26,1933.0
2025-11-13,Razer Blade Ultra,Laptop,5,2276.0
2025-11-13,iPad Base,Tablet,22,288.0
2025-11-13,iPad Pro,Tablet,8,431.0
2025-11-13,iPad Ultra,Tablet,15,593.0
2025-11-13,Galaxy Tab Base,Tablet,8,961.0
2025-11-13,Galaxy Tab Pro,Tablet,12,257.0
2025-11-13,Galaxy Tab Ultra,Tablet,4,2371.0
2025-11-13,Surface Pro Base,Tablet,9,2200.0
2025-11-13,Surface Pro Pro,Tablet,22,1656.0
2025-11-13,Surface Pro Ultra,Tablet,12,924.0
2025-11-13,Lenovo Tab Base,Tablet,2,594.0
2025-11-13,Lenovo Tab Pro,Tablet,6,1457.0
2025-11-13,Lenovo Tab Ultra,Tablet,11,2272.0
2025-11-13,Sony,Headphones,27,1745.0
2025-11-13,Bose,Headphones,13,711.0
2025-11-13,AirPods,Headphones,24,925.0
2025-11-13,Sennheiser,Headphones,6,1875.0
2025-11-13,JBL,Headphones,5,310.0
2025-11-13,Apple Watch,Smartwatch,7,1061.0
2025-11-13,Galaxy Watch,Smartwatch,7,2465.0
2025-11-13,Garmin,Smartwatch,4,686.0
2025-11-13,Fitbit,Smartwatch,26,440.0
2025-11-13,Anker,Charger,60,1424.0
2025-11-13,Belkin,Charger,54,220.0
2025-11-13,Samsung 45W,Charger,30,1072.0
2025-11-13,Apple 20W,Charger,92,925.0
2025-11-13,Silicone Case,Accessory,31,1778.0
2025-11-13,USB-C Cable,Accessory,51,2337.0
2025-11-13,Screen Protector,Accessory,70,662.0
2025-11-13,Power Bank,Accessory,51,994.0
2025-11-13,Sony Alpha,Camera,30,299.0
2025-11-13,Canon EOS,Camera,10,754.0
2025-11-13,Fujifilm X,Camera,25,1767.0
2025-11-13,Nikon Z,Camera,27,2190.0
2025-11-13,Samsung QLED,TV,20,1792.0
2025-11-13,LG OLED,TV,7,370.0
2025-11-13,Sony Bravia,TV,8,875.0
2025-11-13,TCL MiniLED,TV,3,2201.0
2025-11-13,PlayStation 5,Gaming Console,12,563.0
2025-11-13,Xbox Series X,Gaming Console,28,821.0
2025-11-13,Nintendo Switch,Gaming Console,7,929.0
2025-11-13,DJI Mavic,Drone,5,217.0
2025-11-13,DJI Mini,Drone,28,2154.0
2025-11-13,Autel Robotics,Drone,3,1321.0
2025-11-13,Ryze Tello,Drone,13,516.0
2025-11-13,Meta Quest,VR Headset,6,2002.0
2025-11-13,PlayStation VR,VR Headset,15,2327.0
2025-11-13,Valve Index,VR Headset,19,2299.0
2025-11-13,HP Reverb,VR Headset,14,1647.0
2025-11-13,Marshall Emberton,Speaker,18,449.0
2025-11-13,Sonos One,Speaker,6,471.0
2025-11-13,JBL Boombox,Speaker,18,669.0
2025-11-13,Bose SoundLink,Speaker,22,2133.0
2025-11-13,BenQ 4K,Projector,16,1819.0
2025-11-13,Epson Home Cinema,Projector,15,172.0
2025-11-13,ViewSonic,Projector,29,524.0
2025-11-13,Optoma,Projector,4,2402.0
2025-11-14,iPhone Base,Smartphone,9,259.0
2025-11-14,iPhone Pro,Smartphone,25,315.0
2025-11-14,iPhone Ultra,Smartphone,15,1993.0
2025-11-14,Galaxy Base,Smartphone,12,979.0
2025-11-14,Galaxy Pro,Smartphone,19,2268.0
2025-11-14,Galaxy Ultra,Smartphone,15,1073.0
2025-11-14,Pixel Base,Smartphone,9,1985.0
2025-11-14,Pixel Pro,Smartphone,9,1526.0
2025-11-14,Pixel Ultra,Smartphone,4,2242.0
2025-11-14,OnePlus Base,Smartphone,9,699.0
2025-11-14,OnePlus Pro,Smartphone,15,165.0
2025-11-14,OnePlus Ultra,Smartphone,21,2438.0
2025-11-14,Redmi Base,Smartphone,6,729.0
2025-11-14,Redmi Pro,Smartphone,25,958.0
2025-11-14,Redmi Ultra,Smartphone,10,1031.0
2025-11-14,MacBook Base,Laptop,4,610.0
2025-11-14,MacBook Pro,Laptop,10,694.0
2025-11-14,MacBook Ultra,Laptop,11,570.0
2025-11-14,XPS Base,Laptop,21,1106.0
2025-11-14,XPS Pro,Laptop,6,930.0
2025-11-14,XPS Ultra,Laptop,7,114.0
2025-11-14,ThinkPad Base,Laptop,22,169.0
2025-11-14,ThinkPad Pro,Laptop,8,207.0
2025-11-14,ThinkPad Ultra,Laptop,8,1183.0
2025-11-14,ZenBook Base,Laptop,3,1093.0
2025-11-14,ZenBook Pro,Laptop,14,1300.0
2025-11-14,ZenBook Ultra,Laptop,4,1142.0
2025-11-14,Razer Blade Base,Laptop,8,1455.0
2025-11-14,Razer Blade Pro,Laptop,19,819.0
2025-11-14,Razer Blade Ultra,Laptop,5,540.0
2025-11-14,iPad Base,Tablet,23,2326.0
2025-11-14,iPad Pro,Tablet,8,1319.0
2025-11-14,iPad Ultra,Tablet,19,1175.0
2025-11-14,Galaxy Tab Base,Tablet,5,715.0
2025-11-14,Galaxy Tab Pro,Tablet,14,1768.0
2025-11-14,Galaxy Tab Ultra,Tablet,9,2465.0
2025-11-14,Surface Pro Base,Tablet,8,873.0
2025-11-14,Surface Pro Pro,Tablet,20,1708.0
2025-11-14,Surface Pro Ultra,Tablet,14,840.0
2025-11-14,Lenovo Tab Base,Tablet,3,1458.0
2025-11-14,Lenovo Tab Pro,Tablet,2,1205.0
2025-11-14,Lenovo Tab Ultra,Tablet,10,1909.0
2025-11-14,Sony,Headphones,17,1060.0
2025-11-14,Bose,Headphones,30,1071.0
2025-11-14,AirPods,Headphones,17,552.0
2025-11-14,Sennheiser,Headphones,6,1058.0
2025-11-14,JBL,Headphones,9,1778.0
2025-11-14,Apple Watch,Smartwatch,10,1482.0
2025-11-14,Galaxy Watch,Smartwatch,0,886.0
2025-11-14,Garmin,Smartwatch,4,2440.0
2025-11-14,Fitbit,Smartwatch,15,2201.0
2025-11-14,Anker,Charger,47,2438.0
2025-11-14,Belkin,Charger,53,2167.0
2025-11-14,Samsung 45W,Charger,43,693.0
2025-11-14,Apple 20W,Charger,68,679.0
2025-11-14,Silicone Case,Accessory,62,1770.0
2025-11-14,USB-C Cable,Accessory,53,559.0
2025-11-14,Screen Protector,Accessory,73,2478.0
2025-11-14,Power Bank,Accessory,42,804.0
2025-11-14,Sony Alpha,Camera,29,527.0
2025-11-14,Canon EOS,Camera,10,1146.0
2025-11-14,Fujifilm X,Camera,20,1006.0
2025-11-14,Nikon Z,Camera,10,2468.0
2025-11-14,Samsung QLED,TV,26,1546.0
2025-11-14,LG OLED,TV,9,320.0
2025-11-14,Sony Bravia,TV,16,1834.0
2025-11-14,TCL MiniLED,TV,4,1958.0
2025-11-14,PlayStation 5,Gaming Console,11,450.0
2025-11-14,Xbox Series X,Gaming Console,25,2264.0
2025-11-14,Nintendo Switch,Gaming Console,5,1175.0
2025-11-14,DJI Mavic,Drone,10,1045.0
2025-11-14,DJI Mini,Drone,22,1038.0
2025-11-14,Autel Robotics,Drone,5,1960.0
2025-11-14,Ryze Tello,Drone,28,406.0
2025-11-14,Meta Quest,VR Headset,4,871.0
2025-11-14,PlayStation VR,VR Headset,15,1077.0
2025-11-14,Valve Index,VR Headset,24,2088.0
2025-11-14,HP Reverb,VR Headset,11,1330.0
2025-11-14,Marshall Emberton,Speaker,11,1801.0
2025-11-14,Sonos One,Speaker,10,2146.0
2025-11-14,JBL Boombox,Speaker,16,2173.0
2025-11-14,Bose SoundLink,Speaker,16,1792.0
2025-11-14,BenQ 4K,Projector,28,271.0
2025-11-14,Epson Home Cinema,Projector,13,564.0
2025-11-14,ViewSonic,Projector,11,1211.0
2025-11-14,Optoma,Projector,6,1262.0
2025-11-15,iPhone Base,Smartphone,10,2301.0
2025-11-15,iPhone Pro,Smartphone,52,433.0
2025-11-15,iPhone Ultra,Smartphone,20,396.0
2025-11-15,Galaxy Base,Smartphone,33,1545.0
